Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
16000,16001,2,2,3,44,3,2,2,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,Dra. Indira Rodríquez,85948955,7118.1,34133.0
16001,16002,2,2,2,29,0,0,2,0,0,0,9587.001774029366,17367.898304462276,10016.364959552724,19416.51923450649,9226.601254142755,9721.5096441167,19000.0,0.0,10000.0,10000.0,10000.0,10000.0,Ruby Marisol Cortez Melgar,93287517,5911.4,22940.0
16002,16003,2,2,1,34,1,2,2,2,0,0,22898.17589813519,8661.220757613211,22707.021362222917,17891.860074273987,21706.17574635695,20862.723206588624,3808.0,2804.0,30.0,1108.0,1108.0,1133.0,Yeni Tapia Chapa,99610343,5049.0,24677.0
16003,16004,2,2,1,37,0,0,0,0,0,0,38558.86602569484,13988.095852997352,23876.38711631837,34829.17259309576,28675.5821228387,26089.879089408245,4500.0,4600.0,4389.0,4697.0,4800.0,4000.0,Pilar Benavídez Muñiz,56011795,8295.1,39508.0
16004,16005,2,2,1,29,0,0,0,0,0,0,8151.808653402526,13606.681848209855,6239.929366741254,5638.34985815825,10387.295514813091,8702.755595224844,1800.0,1800.0,1500.0,1056.0,950.0,1000.0,Natividad Pedraza,29505970,4654.1,18059.0
16005,16006,2,2,2,34,0,-1,-1,-2,-2,-2,17489.0,3077.0,0.0,0.0,0.0,0.0,3077.0,1885.2840282912407,0.0,15846.0,2000.0,0.0,Sra. Victoria Loera,56840645,6237.0,27410.0
16006,16007,2,2,1,34,0,0,0,0,2,0,4141.0,5347.0,7213.140911262281,8113.097656755166,12672.262618497722,6392.067993155073,1283.0,3098.915276486668,6071.0,0.0,1107.0,1114.0,Elena Bueno,2591876,4504.5,15723.0
16007,16008,2,2,2,22,2,2,2,2,0,0,12958.350236033326,7564.289640943556,8887.124653257484,9477.262422734231,10201.434122037988,10163.1766126514,3500.0,3300.0,0.0,2000.0,2000.0,2000.0,Norma Casas,4506291,3691.6,13897.0
16008,16009,2,1,2,22,0,0,0,0,0,0,7426.403259341699,6591.712677861487,5662.783840771356,4503.75053719941,8036.233556729601,4528.659185551722,2250.0,1587.0,1259.0,765.0,773.0,476.0,Liliana Lugo Tovar,74089358,2457.0,8226.0
16009,16010,2,2,1,30,0,0,0,0,0,2,12210.39639507328,20458.181899696167,8776.0612879041,10867.406735266826,15918.713644042544,12285.068332300452,4000.0,3000.0,4000.0,7000.0,0.0,4000.0,Úrsula Alcaraz Orta,1549787,5102.9,22277.0
16010,16011,2,2,1,32,0,0,0,0,0,0,11135.98970008957,5775.672054979657,7954.63622731859,10997.07069945165,8987.553039184022,7961.0,2007.0,2049.0,1045.0,13303.630404717776,4000.0,1000.0,Luisa Úrsula Sepúlveda Ordóñez,89804946,3974.3,18054.0
16011,16012,2,2,2,37,-2,-2,-2,-2,-2,-2,5583.0,3946.0,0.0,0.0,0.0,0.0,3946.0,0.0,0.0,0.0,0.0,0.0,María Barbara del Río,22220993,5408.7,23012.0
16012,16013,2,1,1,36,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,1894.0,2394.0,0.0,0.0,0.0,1894.0,500.0,1546.78108862941,Socorro Carlota Rodríguez Rascón,19310020,11679.2,57607.0
16013,16014,2,3,2,26,-1,-1,0,0,-1,-1,0.0,2381.0,10.0,1010.0,2230.0,1191.0,0.0,15.0,9.046238811012584,550.7603581489038,1191.0,662.6892392587066,Bianca Yeni Mares Ramírez,46386460,3850.2,11967.0
16014,16015,2,2,2,29,-1,-1,-1,-2,-2,-2,600.0,600.0,0.0,0.0,0.0,0.0,585.9375332679069,0.0,0.0,0.0,0.0,0.0,Leonor Nayeli Valles Perea,23608756,5306.4,16942.0
16015,16016,2,2,1,45,0,0,0,0,0,0,9906.127079647636,13801.49452420411,9794.0591393475,11722.374729102698,19353.852190324826,13694.51122852321,1721.0,2321.0,1660.0,3000.0,1004.0,1003.0,Sra. Marisol González,85047779,6321.7,21650.0
16016,16017,2,3,1,47,6,5,4,3,2,0,15420.929257270163,7790.396023497952,6719.744334768428,17304.448089316324,13568.4747496753,13688.420551132212,0.0,0.0,0.0,0.0,3000.0,2000.0,Margarita Citlali Sánchez,36893661,5991.3,18088.0
16017,16018,2,2,1,28,0,0,0,0,0,0,10551.562145027776,7259.753715993595,11383.550068879851,9648.880624241225,12905.6507805992,11585.50970457664,2100.0,2021.0,1500.0,1009.0,1000.0,1000.0,Zoé Beatriz Rangel Pichardo,55563726,4314.2,14087.0
16018,16019,2,1,2,28,0,0,0,0,0,0,12965.797828430734,5407.17788021368,10609.985216232615,7768.319374876978,6744.960405914813,15459.798988819171,10042.0,8048.0,20141.0,10000.0,12000.0,15000.0,Lic. Aurora Ojeda,49573517,4358.9,16990.0
16019,16020,2,2,2,31,-2,-2,-2,-2,-2,-1,3000.0,2668.0,2668.0,-7.0,-7.0,3500.0,2668.0,2991.4934710154944,7.0,0.0,3507.0,2322.67566938779,Leonor Franco Zarate,59350097,4032.6,19698.0
16020,16021,2,2,2,34,1,-2,-2,-2,-2,-2,-10.0,-10.0,-10.0,-10.0,-10.0,-10.0,0.0,0.0,0.0,0.0,0.0,0.0,Raquel Franco,83191537,5825.6,28981.0
16021,16022,2,1,1,35,-1,-1,2,-1,-1,-1,316.0,734.0,418.0,424.0,424.0,424.0,296.85456921957336,0.0,219.51927370052223,288.37255137750384,424.0,488.5364345638226,Estela María Cristina Nieto,9264569,7926.1,30259.0
16022,16023,2,1,1,35,0,0,0,0,0,0,15312.875098784223,17496.37358211825,9005.257438848124,10577.428093891884,12288.459311388828,22325.88599132228,9604.0,53459.0,4000.0,4000.0,5000.0,4000.0,Srita. Eloisa Maestas,85629247,7738.9,23495.0
16023,16024,2,1,1,36,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,469.0,150.0,3661.0,0.0,0.0,469.0,150.0,101.95486528496572,2468.2410146258526,Florencia Garibay Ulloa,36788414,9711.0,33027.0
16024,16025,2,3,2,32,0,0,0,0,0,0,10780.490680076098,13135.289452931363,11440.017386383495,9165.61533005547,6169.290762661807,16244.066251819757,23591.0,2116.0,1400.0,1165.0,588.0,639.0,Wendolin Zoé Portillo Mayorga,97066108,4281.3,18596.0
16025,16026,2,3,1,35,1,2,2,-2,-1,3,10211.0,6314.0,0.0,0.0,600.0,300.0,0.0,0.0,0.0,600.0,0.0,0.0,Ing. Lilia Espinal,93926743,7223.4,34134.0
16026,16027,2,2,2,37,2,0,0,0,0,0,20478.058572818343,14512.421913580612,15179.376293526542,25772.544669905998,33607.44761085184,26621.405410116557,5940.0,4700.0,4433.0,3100.0,3300.0,3200.0,Karina Olivares Ornelas,99267454,7450.3,34618.0
16027,16028,2,2,2,41,1,2,0,0,0,0,20357.17387995496,8558.672447998522,21897.66704718145,7511.596339114211,13742.501195427554,9292.0,0.0,1600.0,1500.0,1000.0,1720.0,0.0,Noelia Villarreal,62109871,5385.6,22008.0
16028,16029,2,3,3,43,1,2,2,0,0,0,17962.0,10856.529266404616,18177.0,19147.0,16301.379580029286,18389.0,1400.0,0.0,1289.0,800.0,1000.0,1000.0,Lic. Andrea Solano,9647264,7502.4,26303.0
16029,16030,2,2,1,39,1,-1,-1,2,2,2,0.0,174.0,2071.0,2036.0,840.0,1081.0,174.0,140.63103879078773,150.0,0.0,931.0,0.0,Lic. Isabel Lerma,59072361,4797.1,14777.0
16030,16031,2,1,2,30,0,0,0,-1,0,-1,11052.8778352006,27326.419248031325,29039.260953861303,23598.09399955563,14422.06201457109,23793.85366919438,50468.0,33372.0,74085.0,290.0,29658.38374475092,41674.40513958912,Camila Rebeca Lozano,95771168,7008.3,29736.0
16031,16032,2,2,1,32,1,2,2,2,0,0,14788.61883945452,14980.316255105605,12089.371540930675,4917.563019651502,8052.396563360044,10544.599134612112,0.0,3200.0,0.0,700.0,700.0,500.0,Verónica Cotto Villa,2607718,3822.5,15174.0
16032,16033,2,2,2,35,0,0,0,0,0,0,8360.43314601493,17531.868146996174,12669.68704116837,12524.670798441275,21952.43297670862,14462.664150685698,1500.0,1509.0,1400.0,1000.0,1100.0,1000.0,Carlota Aida Castillo Mesa,15420991,8442.5,26499.0
16033,16034,2,3,1,43,0,0,0,2,2,0,15927.462410810438,21436.80760551026,21439.69135411285,21070.774581183952,24170.24757432524,13705.415969843583,6000.0,10700.0,1600.0,0.0,2800.0,2500.0,Zoé Ana Luisa Otero Montero,7414393,6568.2,28591.0
16034,16035,2,2,1,41,0,0,0,0,0,0,8645.818167924494,7434.198946224372,10052.589606231324,5687.416394248931,6580.384399249923,7361.592583237357,6071.0,5070.0,3362.0,1755.0,2000.0,2000.0,Sra. Citlali Anaya,59825447,4990.7,15028.0
16035,16036,2,3,1,37,1,2,0,0,0,0,5996.149295195698,9196.002465997486,7723.511549393724,11063.510896342375,16941.62713052083,12373.591829130051,3.0,2008.0,5000.0,2037.0,2029.0,2008.0,Adela Tijerina Moreno,84549769,6212.7,18757.0
16036,16037,2,2,2,26,0,0,0,0,0,0,10391.235776814934,11754.429761067026,11950.695914596075,4538.5999077820525,7244.251445831191,6125.601474667092,2000.0,2100.0,2500.0,1650.0,2000.0,2000.0,Liliana Zambrano,62589362,3449.6,13233.0
16037,16038,2,2,2,26,0,0,0,0,0,0,11236.500809798465,16042.739596074078,12201.38881381758,6088.751010743337,9009.978745015807,20009.89158051265,2000.0,2000.0,2000.0,2000.0,2000.0,2500.0,Patricia Garrido Zarate,40308974,6195.2,20258.0
16038,16039,2,2,1,28,-1,2,2,-2,-2,-2,2120.0,1760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Anabel Patricia Nieves,84355584,3202.1,14992.0
16039,16040,2,2,1,31,3,2,2,2,2,2,5000.0,5000.0,5000.0,5000.0,5000.0,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,Sra. Alicia Zúñiga,48761713,5789.3,24468.0
16040,16041,2,2,1,34,0,0,0,0,0,0,5385.911320803452,10748.052811152484,11325.08589566382,9829.172286335925,12326.256581726033,8995.383628746535,2000.0,2200.0,2270.0,1204.0,1300.0,1238.0,Irene Collazo,82101102,3520.0,12455.0
16041,16042,2,3,1,45,0,0,0,0,0,0,14701.854910596196,23244.0,16956.282215395888,9245.474568087391,22237.0,22703.0,1324.0,1351.0,1664.0,797.0,825.0,1030.0,Marisela Ana Haro Madrid,43221313,8099.1,28452.0
16042,16043,2,3,1,46,-1,-1,-1,2,0,0,2572.0,8822.0,5786.0,2749.0,12410.44134354512,19980.94534824797,1594.003908964281,5869.0,0.0,1881.795903644044,1066.0,3196.0,Conchita Corrales,74036087,8075.7,31000.0
16043,16044,2,3,1,46,-1,-1,-1,-1,-1,-1,65.0,0.0,1271.0,940.0,110.0,0.0,0.0,1271.0,949.0,110.0,0.0,558.0,Barbara Benavídez,84563334,4250.7,14047.0
16044,16045,2,3,1,26,0,0,0,2,2,0,6808.0,8686.0,11628.0,9196.687451824511,11658.0,10563.158371539756,2000.0,3100.0,1000.0,0.0,1000.0,2000.0,Ariadna Uribe,88517015,4494.6,22163.0
16045,16046,2,1,2,26,-1,0,0,0,0,-2,8782.006751426261,9070.90621817934,8543.58637699624,4525.482600609813,0.0,0.0,5937.0,5000.0,1417.0,0.0,0.0,0.0,Esmeralda Haro,70174179,3257.8,11701.0
16046,16047,2,2,2,40,-2,-2,-2,-1,-1,-1,-4.0,-4.0,-4.0,26.0,326.0,-87.0,0.0,0.0,30.0,29.773929835407,343.76480184951805,2000.0,Lic. María Eugenia Rojo,76726183,5370.2,21168.0
16047,16048,2,2,2,26,1,2,2,0,0,0,12009.640596104016,17368.0,12979.12036294649,7753.809183290265,10554.093725165743,13941.762718233393,1293.0,0.0,1281.0,771.0,640.0,790.0,Dra. Nayeli Quintana,56571879,6259.0,25623.0
16048,16049,2,1,1,34,0,0,0,0,0,0,17341.49706146856,22679.12577515464,21854.387520285803,25018.12456210293,22894.528442092276,20973.378363778796,1668.0,1750.0,2023.0,1600.0,1850.0,5800.0,Lic. Natividad Flores,28020378,6957.6,28089.0
16049,16050,2,3,3,37,2,0,0,0,0,0,15404.739737893417,8135.100759360581,15217.642714374158,9311.9119988214,13771.814926203306,7234.917828621986,2293.0,2255.0,2139.0,2097.0,2174.0,2200.0,Dolores Ojeda Verdugo,8453125,4813.2,18631.0
16050,16051,2,2,1,45,-1,-1,-1,-2,-2,-2,16611.0,15736.97462169144,18204.0,16132.0,-5880.0,-20544.0,12139.256152339103,18267.0,13995.941399450096,5880.0,13707.0,1088.0,Graciela Marisol Garibay,91822177,8016.8,34512.0
16051,16052,2,1,1,39,0,0,0,0,0,0,23816.21085388041,22568.158012900338,40118.15763452327,22222.744769699733,28164.8368439784,15904.705384276858,39432.0,20000.0,20000.0,20000.0,20000.0,20000.0,Mitzy Díaz,52140403,11537.5,51879.0
16052,16053,2,2,1,48,2,2,2,2,2,0,28695.0,29824.0,28772.74377081449,23669.931211060077,24339.34943253552,18831.581712451716,1900.0,0.0,3000.0,0.0,1500.0,2000.0,Sra. Laura Coronado,36190307,9821.9,34818.0
16053,16054,2,3,1,46,-1,-1,-1,0,-1,-1,24904.0,2338.0,4856.0,4127.0,3995.0,842.0,2343.0,2005.6864633007049,1000.0,3155.7345246620503,842.0,915.510184428211,Andrea Montes,57045081,7283.7,32271.0
