Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
12000,12001,1,1,2,37,-1,2,-1,-1,-1,-1,1235.0,316.0,316.0,16885.0,20549.44908368589,30658.42189596716,0.0,209.95026048674032,370.24214098005615,16320.833854271526,33425.930467284124,4499.0,Espartaco Darío Guevara,75047297,8238.1,40148.0
12001,12002,2,1,2,27,0,0,0,0,0,0,15828.463903234157,6605.266762332499,13631.81471536947,10229.054866208517,9668.198787302812,10745.498574687394,7058.0,6800.0,4050.0,6084.0,8028.0,4267.0,Guillermina Noelia Ceballos Bueno,66389396,3621.8,17631.0
12002,12003,2,3,1,53,1,-1,-1,-2,-2,-1,0.0,1710.0,0.0,0.0,0.0,496.0,1710.0,0.0,0.0,0.0,496.0,437.2361026097827,Ofelia Montenegro,15069414,6255.0,23479.0
12003,12004,1,2,1,35,1,-2,-2,-1,3,2,-2221.0,-8152.0,-4220.0,30821.0,30071.0,24374.783147071343,0.0,0.0,35821.0,0.0,0.0,1000.0,Hugo Echeverría,91735462,9573.3,43595.0
12004,12005,2,1,1,28,0,0,0,0,0,-2,7757.918879238029,9576.610807607984,12931.63158969388,6980.992374308937,-1686.0,-3594.0,5000.0,4000.0,12.0,0.0,0.0,0.0,Isabel Hidalgo,65059055,3377.4,13302.0
12005,12006,1,2,1,46,1,2,0,0,0,-2,19866.0,19257.0,9140.54795362325,18210.0,0.0,0.0,0.0,1200.0,9.0,1000.0,0.0,0.0,José Eduardo Guardado,67690787,7425.0,27781.0
12006,12007,2,1,1,38,2,0,0,0,0,0,19926.83973171629,26128.358873763813,17670.908162406213,12393.290742213065,25906.98340602807,28620.460549828047,8000.0,7900.0,6900.0,6200.0,6700.0,6700.0,Clara Linda Carrión Navarro,21806520,7831.2,31654.0
12007,12008,1,2,2,62,0,0,0,0,0,0,16607.422236229017,16036.928590316164,10676.297098789724,8813.503829417454,14183.648615092625,19444.83787691859,4839.0,5000.0,5000.0,7500.0,7000.0,5029.0,Zacarías Aldo Olivas Benavides,94470790,6118.2,24728.0
12008,12009,2,1,2,24,0,0,0,0,0,0,4143.303031364846,7414.391856563244,7824.877660398062,3848.8773688906494,6632.074110059428,5488.126228575174,1700.0,1500.0,822.0,1000.0,1000.0,500.0,Ing. Minerva Barela,87381417,2733.9,11472.0
12009,12010,2,1,1,31,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Juana Luevano,40685102,4715.1,22173.0
12010,12011,2,2,2,39,2,2,2,2,2,2,16242.84149181434,11301.98842507359,25307.346171857756,21844.884142044382,8028.66010612953,22591.144785221728,2700.0,6500.0,3200.0,0.0,6500.0,0.0,Ing. Amelia Zambrano,57054259,5528.6,25504.0
12011,12012,2,2,1,33,-1,-1,-1,-1,-1,-1,263.0,641.0,0.0,638.0,0.0,362.0,250.09262423884115,0.0,638.0,0.0,362.0,379.122016204326,Srita. Catalina Griego,1501951,3671.8,15062.0
12012,12013,1,2,2,30,0,0,0,0,0,0,20122.787966367312,15645.697327024396,7870.909369650028,14314.767757714611,20086.50114377791,12602.51061362104,2500.0,2000.0,2000.0,2000.0,1826.0,2000.0,Lic. Mariano Pantoja,11187217,6403.1,20146.0
12013,12014,1,2,1,36,-1,-1,0,0,0,0,9097.0,15602.692855592866,8033.158062942328,21010.756729029647,7908.330258953941,21971.7983434303,5771.635197561766,20000.0,5000.0,10000.0,10000.0,0.0,Oswaldo Sanches,30354583,6384.4,25594.0
12014,12015,1,1,2,37,0,0,0,0,0,0,17957.157428850533,12398.47351889294,7434.134070594011,15562.041066719728,6673.689649423912,11447.352536133025,3000.0,3310.0,2200.0,2400.0,2500.0,2400.0,Israel Ordóñez Ávalos,91951271,5890.3,19896.0
12015,12016,2,2,1,36,1,2,2,2,0,0,28853.89891222135,39988.74867078789,25965.252537676297,22187.40695675261,22109.06862043249,21502.274113289397,0.0,7400.0,0.0,3000.0,3100.0,3400.0,Débora Durán Toledo,16885739,9418.2,44642.0
12016,12017,2,2,2,26,0,0,0,-2,-2,-1,4787.0,5461.90382205274,0.0,0.0,0.0,4800.0,1500.0,0.0,0.0,0.0,4800.0,0.0,Clara Urbina,75100475,3051.4,11805.0
12017,12018,2,2,1,47,2,0,0,2,2,2,10992.0,12047.0,15257.0,15410.0,11506.763115412768,15514.0,1540.0,3750.0,700.0,900.0,0.0,600.0,Barbara Sofía Reyes,44321352,5397.7,23360.0
12018,12019,1,2,1,64,2,2,2,2,2,2,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,Elias Adán Márquez,68320792,4299.9,19519.0
12019,12020,1,1,1,35,0,0,0,0,0,0,15181.440022350323,26725.32469187626,24529.459143888205,22370.00506738092,28055.241585063763,14320.538721315568,7187.0,5000.0,4749.0,5141.0,4916.0,4000.0,Rodolfo José María Dávila Gamez,53732692,7451.6,29546.0
12020,12021,2,2,1,23,0,0,0,0,0,0,8095.234597294535,7811.309279727798,6940.830133758159,15083.331581565271,11509.169464372491,7869.469121317726,1900.0,1500.0,1200.0,1300.0,1500.0,1180.0,Alejandra Indira Arroyo,49606389,3259.3,15159.0
12021,12022,1,3,1,52,1,2,2,2,2,2,6010.760302736044,9025.185615004826,4119.0,2705.0,2855.0,1411.0,0.0,1200.0,0.0,1411.0,0.0,390.0,Ignacio Patricio Aparicio Porras,91643849,3216.6,11393.0
12022,12023,1,2,1,36,0,0,2,0,0,0,14668.0,17194.0,13948.0,12165.0,10242.0,8428.0,2800.0,0.0,500.0,360.0,500.0,125.0,Lic. Alberto Delgadillo,82103471,7568.0,37612.0
12023,12024,1,3,1,41,0,0,0,0,0,0,8255.187745692563,12720.13451100688,11151.0,7921.0,6949.0,4716.0,1227.0,1073.0,230.0,241.0,138.0,1191.0,Rafaél Iván Collazo Luna,90975236,4654.8,22366.0
12024,12025,2,2,2,28,2,0,0,0,2,0,11342.362845502408,6624.424228241524,4922.471758963464,11404.876452495826,12173.16653798708,5656.988731845372,2500.0,2500.0,3700.0,0.0,2200.0,1800.0,Lic. Anel Moreno,89910233,3763.1,13240.0
12025,12026,2,3,1,35,0,0,0,0,0,0,21329.447162837325,14437.055741592503,20426.578440743884,29923.099736117965,17200.811103582808,27528.0,3514.0,3569.0,3204.0,1000.0,1310.0,4459.0,Lic. Beatriz Quesada,40001926,6741.9,30193.0
12026,12027,2,2,3,52,0,0,0,0,0,0,19773.0,18459.0,18082.2169837333,18561.0,18949.0,17426.0,1331.0,1270.0,633.0,655.0,759.0,547.0,Ana Luisa Ilse Castillo Rolón,32939010,7618.6,27309.0
12027,12028,2,2,1,39,-1,-1,-1,2,0,-1,15950.0,13101.0,22551.0,8122.93212422401,15264.160082189912,20648.3064697657,13101.0,10000.0,0.0,10000.0,19829.26061386814,4882.0,Catalina Valladares Lucio,26791149,6799.1,26627.0
12028,12029,1,1,2,31,1,2,2,0,0,0,7337.843748806952,11599.670143415233,12090.723366449414,13559.512567460097,17490.53658749613,15589.198805608796,2515.0,16.0,2003.0,2013.0,5007.0,113.0,Ing. Mateo Rolón,51821611,5278.0,18221.0
12029,12030,1,2,2,35,1,2,2,0,0,2,29573.79001264872,18230.190702733304,36381.59636535072,30549.95473492245,14401.15775624502,31439.466371040784,1700.0,0.0,1650.0,3505.0,1400.0,1700.0,Óscar Jacinto Durán Villareal,8113345,8930.9,39897.0
12030,12031,1,2,2,37,0,0,0,0,0,0,23563.89336261609,27882.07991926638,21891.08295517152,23902.73495934565,23668.465001333658,29793.0,2020.0,2010.0,2000.0,2000.0,2000.0,2000.0,Alfredo Pabón,33952009,8705.4,31682.0
12031,12032,1,1,1,39,1,-2,-2,-2,-2,-2,-18.0,-18.0,-18.0,-18.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,José Cano Puente,8048272,10101.0,45629.0
12032,12033,1,2,1,43,-1,-1,-1,-1,-1,-1,6146.0,945.0,5497.0,4162.0,1724.0,1569.0,1000.0,796.3033670848316,4182.0,1800.0,1421.0069220372015,1180.0,Juan Claudio Montes Treviño,96392857,7401.9,33382.0
12033,12034,2,4,2,23,0,0,0,0,0,0,3670.5986089854514,7658.652112598943,8156.576684440577,7552.224567444948,8406.964913777467,9275.834468502757,1403.0,1403.0,3000.0,2000.0,1155.0,2000.0,Norma Georgina Puente Dávila,36849424,2868.0,10762.0
12034,12035,1,2,2,24,0,0,0,0,-2,-2,6984.162145156115,5044.188298347826,4479.57631627584,0.0,0.0,0.0,1500.0,1000.0,0.0,0.0,0.0,0.0,Ing. Alberto Armenta,33221045,2055.9,7987.0
12035,12036,1,3,2,44,4,3,2,7,7,7,2646.0,2646.0,2646.0,2646.0,2646.0,2646.0,0.0,0.0,0.0,0.0,0.0,0.0,Dr. Felipe Varela,49886065,5407.2,19337.0
12036,12037,2,1,2,44,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,7800.0,22873.639623230836,10715.0,0.0,0.0,7800.0,7961.118244936304,10715.0,1354.0,Sessa Rentería Quintanilla,52378137,9146.8,38560.0
12037,12038,2,6,2,51,0,0,0,0,-1,0,9747.0,7592.0,7420.0,1467.0,7505.0,3837.0,1203.0,1020.0,1467.0,1654.442314772378,135.0,61.0,Rocío Helena Montemayor Lira,62487883,6425.0,31001.0
12038,12039,2,2,2,28,0,0,0,0,0,0,10724.778243884206,13366.089887681796,10976.11310942652,7433.477545131484,11730.647026526263,18093.04728673528,6000.0,5000.0,5000.0,4000.0,3600.0,5005.0,Minerva Canales,38196683,5786.0,24181.0
12039,12040,1,2,2,49,2,0,0,0,0,0,7823.0,8691.0,9701.0,9894.0,10102.0,10534.0,1151.0,1161.0,354.0,367.0,600.0,600.0,Armando Mercado,13766383,8680.1,29266.0
12040,12041,2,1,2,39,0,0,0,0,0,0,26553.43176609757,39933.22284654976,39340.84920610199,13999.049277596656,33196.77805239329,21557.477210430938,4905.0,5800.0,4900.0,4900.0,5000.0,4515.0,Cecilia Rosa Montes,72703841,10894.0,40178.0
12041,12042,2,1,2,44,1,2,2,2,0,0,12790.049317835956,16162.219169177348,17594.365659669238,7732.444333502083,11642.708423769638,21782.932303581627,1800.0,1200.0,0.0,1300.0,2500.0,0.0,Bianca Guadalupe Gonzales Padilla,13334731,6914.7,22076.0
12042,12043,2,2,2,22,0,0,0,0,0,0,4551.673606954893,4775.633583426213,6610.42906993303,7125.732792024277,4968.0,780.0,1466.0,2000.0,1000.0,600.0,0.0,0.0,Diana Débora Tello Menéndez,74025465,2217.6,8236.0
12043,12044,2,3,1,52,0,0,2,0,0,0,9410.0,11840.0,11260.0,8868.68457466015,10755.457888129538,0.0,2600.0,0.0,0.0,0.0,0.0,0.0,Frida María Eugenia Blanco Carreón,19942945,4965.3,24626.0
12044,12045,2,1,1,37,-1,-1,-1,-1,-1,-1,1669.0,412.0,21488.445733040848,5064.0,13258.0,2249.0,416.0,312.0735044274643,5064.0,4347.616896903204,2249.0,1849.882765602198,Dra. Sonia Meléndez,75811004,7588.1,23469.0
12045,12046,2,2,1,46,0,0,0,0,0,0,7675.077197268522,17053.870522921614,14836.096999461712,9100.36515528022,11597.769781415236,13443.204860809436,3400.0,3000.0,3000.0,3000.0,3000.0,3000.0,Nayeli Pabón,85507378,6194.1,21392.0
12046,12047,1,2,2,25,0,0,0,0,0,0,7287.448202636779,12133.360943722242,9901.091808526333,11302.546472060596,4705.769560145662,9013.283879051454,2141.0,1763.0,1161.0,1077.0,1167.0,1004.0,Esteban Urbina Gaona,52290055,2951.3,13891.0
12047,12048,1,3,2,35,0,0,2,0,0,0,24067.0471722678,10521.619718084648,22324.2106823922,25009.35970828645,12725.71433437831,19502.922819676434,6800.0,8.0,1718.0,4000.0,2001.0,1879.0,Bernardo Porras Bravo,80682247,6357.6,26695.0
12048,12049,1,2,1,31,1,2,0,0,0,0,14298.834272256992,14597.502766520509,8547.579677627027,16126.14044848215,12749.649153108689,12533.66149838051,0.0,2100.0,1800.0,1900.0,2100.0,1800.0,Adalberto Pedro Razo,70122416,4869.7,23009.0
