Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
24000,24001,1,2,2,23,2,2,0,0,0,0,10091.63378283149,11225.322327219284,7467.191413088218,7252.387942196674,7360.093213065606,13267.598827714995,8.0,2401.0,2254.0,2004.0,704.0,707.0,Ing. René Olivas,35278708,3736.7,15919.0
24001,24002,1,2,2,26,0,0,0,0,0,0,5063.723171339632,5701.586051369966,8285.003324510775,8107.196944966337,9404.848802345496,7882.869460223636,2282.0,2324.0,2049.0,2000.0,3000.0,1120.0,Clemente Víctor Nava Vélez,11802877,3032.7,10066.0
24002,24003,1,2,2,27,0,0,0,0,0,0,15330.0,8626.0,11019.372551758372,10745.0,20737.0,9545.0,2501.0,8820.848327628715,1437.0,1105.0,510.0,959.0,Benjamín Santacruz Jaime,51794714,6371.2,29596.0
24003,24004,1,5,2,27,5,4,3,2,2,2,14513.760665390002,4679.608370092065,7604.098414335626,11211.124440712963,6168.331321149245,8877.083891292477,0.0,0.0,0.0,900.0,0.0,0.0,Sergio Olivera Tórrez,27350629,4492.0,14759.0
24004,24005,1,3,2,27,0,0,-2,-2,-1,-1,15230.30837729769,-100.0,0.0,0.0,70.0,120.0,0.0,100.0,0.0,70.0,82.85035640723501,93.40179366916269,Bernardo Gregorio Granado,85525589,4563.9,16620.0
24005,24006,1,2,2,27,0,0,0,0,0,0,4989.760718713977,9498.118041110743,8175.919137493373,7934.532544882804,10879.067341596605,11896.137118847788,5500.0,6000.0,6000.0,4000.0,5000.0,4000.0,Sr. Samuel Quintero,29694169,3377.0,12684.0
24006,24007,1,3,2,23,0,0,-2,-1,0,0,3956.769788500298,370.0,380.0,590.0,3781.2442496271374,6595.96663519775,430.0,325.9800636074919,418.0674141916703,689.3371111888148,8041.532881475992,5674.0,Raúl Brito Ramón,78794608,2816.1,9726.0
24007,24008,1,2,2,27,0,0,0,0,0,0,10615.197679409312,16203.34163917758,9633.221759008096,8430.0,9811.0,9865.0,1816.0,5105.0,1293.0,2000.0,528.0,3000.0,Ing. Lorenzo Balderas,24677654,5322.9,16976.0
24008,24009,1,3,3,23,0,0,0,0,0,0,7439.385901707683,4351.484045055836,8883.850693240092,8365.436547655867,11784.498951107076,9087.316372118246,2000.0,19649.7255368746,1612.0,1121.0,702.0,1000.0,José Carlos de la Rosa Melgar,83034078,2687.4,13015.0
24009,24010,1,1,2,24,0,0,0,2,0,0,6003.0,4912.0,6214.0,3311.0,4430.0,906.0,1440.0,2259.0,0.0,1500.0,425.0,496.8426548571007,Lic. Raúl Urías,99315677,4251.0,15331.0
