Unnamed: 0,ID,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,nombre_completo,carnet,INGRESO,LIMIT_BAL
10000,10001,2,1,1,40,-2,-2,-2,-2,-2,-2,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Delia Díaz Almanza,47462598,8473.4,29739.0
10001,10002,2,2,2,28,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,885.0,885.0,0.0,390.0,364.6868087928491,418.7039231287418,885.0,788.0337575988792,Miriam Lemus Peralta,32352336,4460.5,20992.0
10002,10003,1,2,1,35,1,-2,-2,-2,-2,-2,-6.0,-6.0,-6.0,-6.0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,Gerardo Dávila Reyna,51218260,6591.2,23679.0
10003,10004,1,1,2,39,0,0,0,0,0,0,30759.687103005486,15204.456810926848,11842.235174638983,19234.0,14058.399036973093,11600.1794760934,2146.0,3927.0,1234.0,1000.0,1450.0,2000.0,Ignacio Ayala,6241889,9640.8,35797.0
10004,10005,2,3,2,45,1,-2,-2,-2,-1,0,666.0,1928.0,-15.0,1753.0,4717.0,1230.0,602.3149065766135,0.0,1768.0,1280.8676628886064,0.0,27.0,Estela Celia Montez Carmona,49302697,7077.6,22201.0
10005,10006,2,2,2,36,0,0,0,0,0,0,22274.69959521854,19887.210970726697,31215.119716768277,37932.077392828505,32815.620176561344,13487.178159251727,3224.0,2965.0,2987.0,3623.0,3148.0,3194.0,Ana María Magdalena Sotelo Lomeli,35142731,7852.9,37937.0
10006,10007,1,2,2,35,0,0,0,0,0,2,17929.931819025303,24852.68155210439,13471.177396631436,14881.92928516851,12325.06589795709,15799.178932427678,5935.0,6040.0,4000.0,8000.0,0.0,4320.0,Serafín Eric Sotelo,17647639,6818.9,26304.0
10007,10008,2,2,1,38,2,2,2,0,0,2,33310.51480883395,28858.313794771857,29284.11822851336,22220.09965359176,16569.471598464334,14332.19551863646,2000.0,0.0,1369.0,3100.0,0.0,1443.0,Verónica Verónica Juárez,14037700,7376.6,33979.0
10008,10009,2,1,1,48,1,-1,-1,-2,-2,-2,491.0,3670.0,-114.0,-200.0,-200.0,-200.0,539.9272666325116,0.0,0.0,0.0,0.0,0.0,Dra. Helena Cuellar,68502487,6247.8,30783.0
10009,10010,2,1,2,23,0,0,0,0,0,0,8951.100217291578,7931.129056851278,5582.2992791424285,10635.41090704494,8334.423780178071,9601.0,8062.5642931278035,10038.0,8057.0,6000.0,4221.0,3258.0,Fabiola Nieves Riojas,34076458,3369.6,12073.0
10010,10011,2,2,2,26,1,-2,-1,-1,-2,-2,2341.0,340.0,380.0,462.0,3.0,166.0,340.0,220.48393570381643,249.8435587169072,103.0,2.8292782511194816,0.0,Marisol Amador Mata,38052175,5313.0,19084.0
10011,10012,1,2,2,29,-2,-2,-2,-2,-2,-2,8872.292667091544,12491.031900396494,13650.228713343027,10017.557739367192,14295.76094673797,7085.41090064579,4000.0,0.0,6000.0,5000.0,0.0,2000.0,Santiago Julio César Velázquez,88316180,3704.8,14628.0
10012,10013,2,1,2,35,0,0,0,0,0,0,17835.523221601896,11699.482730051524,10704.964714037387,15828.506033990549,22905.96773293617,20468.48237266753,10000.0,5000.0,5000.0,5000.0,7500.0,4596.0,Paulina Velázquez,55488971,7425.6,29876.0
10013,10014,1,3,2,58,-1,-1,-1,0,0,0,390.0,390.0,1170.0,780.0,780.0,0.0,344.3651976997192,314.3935645447954,0.0,0.0,0.0,0.0,Marcos Augusto Mejía,91422224,4527.9,22434.0
10014,10015,2,1,1,35,0,0,0,0,0,0,22510.97009226153,13658.652712464944,24022.22875890757,15798.836934946805,9349.297441394918,22392.78649925468,3000.0,2000.0,2000.0,3000.0,1661.0,3500.0,Yuridia Valenzuela,73035334,5710.9,27228.0
10015,10016,1,2,2,30,-1,-1,-1,-1,-1,-1,5195.254688412359,5943.0,6569.0,13844.95392534782,4878.0,1477.0,5964.0,6039.924495135836,3626.688580490612,4896.0,1477.0,1002.20845593142,Abelardo Amador Quintero Cardona,91765251,5260.2,17145.0
10016,10017,2,2,2,37,0,0,0,0,0,0,19631.935312995676,21313.905869664028,21332.66047670733,31097.603614394106,31494.473454510407,10283.615217760776,7000.0,7000.0,5000.0,3000.0,4000.0,3500.0,Olivia Viera,42620224,7739.6,33077.0
10017,10018,2,1,2,47,1,2,0,0,2,0,17928.215052898235,24228.26192120131,21906.132756202027,32251.618180471934,42510.22235851788,51967.47463052254,0.0,14148.0,11500.0,0.0,5324.0,5500.0,Marisela Altamirano Garza,95765465,10946.0,54378.0
10018,10019,1,2,2,43,0,0,0,0,0,0,13470.489877410646,23305.42440517362,19875.723131873758,24057.870936798092,10027.744124611789,10480.430109728402,3602.0,3903.0,2265.0,2188.0,2353.0,2411.0,Oswaldo Carmona Acuña,11368687,8768.1,32560.0
10019,10020,1,1,2,26,0,0,0,0,0,2,10760.478481775652,16745.606803660634,8407.998442737871,14234.17775610107,10384.808179292866,14534.288188248584,1769.0,1996.0,1800.0,4603.0,0.0,1486.0,Mateo Hugo Lugo,28891431,5993.0,19610.0
10020,10021,2,1,1,43,-1,-1,-1,-1,0,-1,3209.0,0.0,2552.0,2236.0,2236.0,2450.0,0.0,2552.0,2236.0,0.0,1498.3214380742468,0.0,Sandra Yeni Salcedo Quintana,74712002,11170.9,46696.0
10021,10022,2,3,1,32,-1,-1,-1,-1,-1,-1,20754.44140413394,20172.864328630018,13326.56117506088,3047.0,-4.0,920.0,30516.0,23343.63225691565,3062.0,0.0,924.0,497.8417782561354,Estefanía Candelaria Valencia,67138540,5341.5,21916.0
10022,10023,2,2,1,41,-1,-1,-1,-1,-2,-2,17605.0,2032.0,106.0,-10.0,-10.0,-10.0,2164.0,106.0,0.0,0.0,0.0,0.0,Dra. Ruby Abrego,64243824,9868.1,37147.0
10023,10024,2,2,1,39,3,2,2,-2,-2,-2,5171.0,4925.0,-350.0,-350.0,-350.0,-350.0,0.0,350.0,0.0,0.0,0.0,0.0,Trinidad Rosa Terán Villarreal,64788319,6321.7,27213.0
